title:231110_05_gaze, start timestamp:1699597750.506052, stop timestamp:1699597811.925492, headset type:EPOCX, headset serial:E502066F, headset firmware:720, channels:125, sampling rate:eeg_128;pow_8, samples:7867      , version:2.2, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1699597750.662216,1699597750.662819,7.000000,0.000000,4334.230957,4318.589844,4348.205078,4357.436035,4318.589844,4330.256348,4321.282227,4310.769043,4313.205078,4310.641113,4491.922852,4685.512695,4412.563965,4465.256348,5173.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.670024,1699597750.670627,8.000000,0.000000,4345.769043,4331.922852,4359.230957,4367.692383,4326.153809,4334.230957,4332.692383,4326.025879,4326.538574,4324.102539,4512.820313,4695.769043,4431.282227,4480.000000,5365.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.677832,1699597750.678335,9.000000,0.000000,4347.307617,4331.282227,4355.897461,4366.794922,4331.666504,4335.897461,4327.692383,4325.641113,4323.846191,4323.589844,4510.128418,4678.205078,4425.384766,4473.846191,5317.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.685641,1699597750.686143,10.000000,0.000000,4342.692383,4335.897461,4350.641113,4367.436035,4334.871582,4339.102539,4325.128418,4323.589844,4321.666504,4322.436035,4502.051270,4659.743652,4421.666504,4470.512695,5938.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.693449,1699597750.693851,11.000000,0.000000,4356.153809,4349.358887,4358.846191,4372.307617,4335.897461,4342.692383,4330.897461,4326.922852,4324.102539,4325.641113,4515.256348,4651.794922,4437.436035,4481.794922,6272.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.701257,1699597750.701659,12.000000,0.000000,4382.179688,4349.230957,4372.436035,4367.307617,4343.589844,4349.743652,4335.512695,4327.948730,4322.307617,4324.102539,4520.256348,4630.897461,4436.153809,4491.666504,6790.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.709065,1699597750.709367,13.000000,0.000000,4392.307617,4352.563965,4379.871582,4370.128418,4353.461426,4354.743652,4339.358887,4331.922852,4324.743652,4322.179688,4513.205078,4592.179688,4425.897461,4501.282227,7409.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.716874,1699597750.717175,14.000000,0.000000,4386.282227,4368.974121,4377.563965,4387.692383,4344.871582,4348.077148,4332.436035,4325.128418,4323.205078,4321.410156,4520.897461,4568.077148,4456.025879,4512.051270,5938.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.724682,1699597750.724883,15.000000,0.000000,4401.538574,4373.461426,4382.307617,4388.333496,4336.922852,4343.846191,4325.897461,4320.128418,4321.922852,4328.846191,4546.282227,4577.179688,4510.641113,4533.205078,6272.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699597750.732490,1699597750.732691,16.000000,0.000000,4422.436035,4360.256348,4389.230957,4378.589844,4343.205078,4344.743652,4331.538574,4332.179688,4333.205078,4345.897461,4565.000000,4568.205078,4536.153809,4565.384766,0.000000,4.000000,85.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,13.014421,4.278988,2.391979,1.598805,0.665455,17.029705,3.971297,3.713927,1.313730,0.776208,3.512648,2.150128,1.808232,1.302708,0.572089,5.802457,2.270172,3.355983,1.491455,1.003845,0.883595,1.214356,1.165339,0.778268,0.323053,0.472553,0.575409,0.716876,0.550284,0.237101,0.798344,1.494220,0.955875,1.100578,0.984494,0.797020,3.373542,2.480113,1.460833,1.488090,0.893280,1.425794,2.905346,1.294115,0.577608,1.536977,2.318220,3.130961,1.308546,0.589164,3.265523,3.672179,5.218598,2.696424,1.236529,119.730721,12.466446,17.777235,6.105270,1.672999,3.706742,3.056239,5.148153,1.939049,0.957701,7.315274,4.022636,4.100982,2.350975,1.508463
